NaN     -5.5
0.4	-1.81E+01
2.15	-18.08053906
4.12	-18.0483125
6.25	-18.03659375
8.32	-18.08346875
10.43	-18.05710156
12.54	-18.14303906
14.59	-18.25241406
16.66	-18.23971875
18.79	-18.36569531
20.86	-18.44772656
22.99	-18.65964063
25.03	-18.74557813
27.1	-18.86667188
29.22	-19.0014375
31.33	-19.24655469
33.37	-19.42135938
35.44	-19.49948438
37.55	-19.75436719
39.66	-20.01510938
41.77	-20.20358594
43.81	-20.50436719
45.88	-20.76120313
47.99	-20.99850781
50.1	-21.20065625
52.21	-21.38620313
54.25	-21.65573438
56.32	-21.931125
58.45	-22.19675
60.49	-22.42721875
62.56	-22.81198438
64.66	-23.19284375
66.77	-23.43307813
68.88	-23.90573438
70.93	-24.21432813
73	-24.32370313
75.11	-24.48190625
77.22	-24.86276563
79.35	-24.88620313
81.41	-25.17917188
83.52	-25.25925
85.63	-25.50339063
87.74	-25.993625
89.78	-26.79440625
91.85	-26.993625
93.98	-27.63034375
96.02	-28.10885938
98.09	-28.84909375
100.2	-29.5483125
102.31	-30.14010938
104.42	-31.42721875
106.46	-32.21823438
108.53	-33.87839063
110.66	-35.7983125
112.7	-37.50534375
114.76	-38.6733125
116.87	-37.98971875
118.98	-35.7514375
121.09	-35.02878125
123.14	-34.21823438
125.2	-33.07565625
127.31	-32.15378125
129.42	-32.11276563
131.53	-32.00339063
133.57	-31.89010938
135.64	-32.23385938
137.77	-32.70846875
139.85	-33.50534375
141.98	-33.65378125
144.02	-35.37057813
146.09	-35.67917188
148.2	-37.23971875
150.31	-39.12253125
152.42	-41.3608125
154.48	-43.32760938
156.55	-47.837375
158.59	-57.7201875
160.66	-54.23971875
162.79	-46.02096875
164.83	-44.0483125
166.9	-39.65964063
169.01	-38.43307813
171.12	-36.64596875
173.22	-35.50925
175.29	-35.07370313
177.36	-34.49948438
179.4	-33.38425
181.47	-33.07175
183.57	-33.4701875
185.68	-33.02682813
187.79	-33.84128125
189.86	-33.98776563
191.92	-34.9233125
193.97	-36.03464063
196.03	-37.38034375
198.16	-39.14401563
200.21	-42.75534375
202.28	-49.31589063
204.4	-51.14792188
206.49	-46.81003125
208.62	-40.87839063
210.71	-37.91159375
212.77	-36.12253125
214.86	-34.44870313
216.94	-33.02096875
219.01	-32.48385938
221.09	-31.56979688
223.18	-31.60104688
225.24	-31.64010938
227.33	-31.07370313
229.41	-31.37839063
231.48	-31.17135938
233.56	-30.96042188
235.65	-31.23776563
237.71	-30.9545625
239.86	-30.837375
241.94	-30.2201875
244.07	-30.0326875
246.16	-29.55807813
248.22	-29.12839063
250.31	-28.89792188
252.39	-28.81979688
254.48	-28.66354688
256.61	-28.48385938
258.67	-28.41354688
260.82	-28.27096875
262.91	-28.06784375
265.04	-27.70065625
267.12	-27.42721875
269.19	-26.89596875
271.27	-26.57760938
273.36	-26.22409375
275.42	-25.61276563
277.51	-25.19284375
279.59	-24.86276563
281.65	-24.4858125
283.74	-24.15182813
285.83	-23.8451875
287.89	-23.43503125
289.98	-23.22995313
292.06	-22.88229688
294.15	-22.8764375
296.28	-22.64792188
298.36	-22.5483125
300.49	-22.3451875
302.58	-22.17135938
304.64	-22.0483125
306.73	-21.931125
308.94	-21.81003125
311.08	-21.587375
313.17	-21.41745313
315.24	-21.16354688
317.32	-20.98092969
319.41	-20.71725781
321.49	-20.50436719
323.62	-20.21725781
325.71	-19.97995313
327.84	-19.8295625
329.93	-19.5639375
331.99	-19.4076875
334.08	-19.20944531
336.17	-19.0483125
338.23	-18.78561719
340.38	-18.63815625
342.47	-18.62546094
344.54	-18.42819531
346.63	-18.35397656
348.72	-18.22604688
350.8	-18.21139844
352.93	-18.07370313
355.02	-17.97409375
357.11	-17.92038281
358.87	-17.80026563
360	-1.79E+01

