                 NaN      NaN
                 -1.80000000000000e+002   -2.91390728476821e+001
-1.70206746463547e+002   -3.10264900662252e+001
-1.60413492927095e+002   -2.98344370860927e+001
-1.50228509249184e+002   -2.78476821192053e+001
-1.40043525571273e+002   -2.92384105960265e+001
-1.29858541893362e+002   -2.65562913907285e+001
-1.20457018498368e+002   -2.57615894039735e+001
-1.13797606093580e+002   -2.39735099337748e+001
-1.07529923830250e+002   -2.21854304635762e+001
-1.00087051142546e+002   -2.01986754966887e+001
-9.53862894450490e+001   -1.93046357615894e+001
-8.87268770402612e+001   -1.82119205298013e+001
-8.01088139281828e+001   -1.69205298013245e+001
-6.99238302502720e+001   -1.80132450331126e+001
-6.01305767138194e+001   -1.67218543046358e+001
-4.95538628944505e+001   -1.65231788079470e+001
-3.97606093579978e+001   -1.73178807947020e+001
-2.99673558215452e+001   -1.65231788079470e+001
-1.97823721436344e+001   -1.74172185430464e+001
-1.27312295973885e+001   -1.71192052980132e+001
-2.15451577801957e+000   -1.71192052980132e+001
 6.46354733405877e+000   -1.71192052980132e+001
 2.40914036996735e+001   -1.71192052980132e+001
 2.99673558215451e+001   -1.70198675496689e+001
 4.01523394994559e+001   -1.81125827814570e+001
 4.99455930359086e+001   -1.74172185430464e+001
 5.69967355821545e+001   -1.77152317880795e+001
 6.09140369967356e+001   -1.79139072847682e+001
 7.03155603917301e+001   -1.91059602649007e+001
 7.81501632208923e+001   -2.04966887417219e+001
 8.05005440696409e+001   -2.09933774834437e+001
 8.71599564744287e+001   -2.16887417218543e+001
 9.02937976060936e+001   -2.20860927152318e+001
 9.49945593035908e+001   -2.28807947019868e+001
 1.00087051142546e+002   -2.38741721854305e+001
 1.03612622415669e+002   -2.39735099337748e+001
 1.06746463547334e+002   -2.42715231788079e+001
 1.09880304678999e+002   -2.44701986754967e+001
 1.15364526659412e+002   -2.66556291390728e+001
 1.20065288356910e+002   -2.87417218543046e+001
 1.30250272034820e+002   -2.61589403973510e+001
 1.34951033732318e+002   -2.81456953642384e+001
 1.40043525571273e+002   -3.01324503311258e+001
 1.50228509249184e+002   -2.74503311258278e+001
 1.60021762785637e+002   -3.11258278145695e+001
 1.69815016322089e+002   -3.01324503311258e+001
 1.80000000000000e+002   -2.90397350993377e+001
