NaN     -5.5
0.4	-1.17E-05
2.25	-0.014171875
4.45	-0.037609375
6.74	-0.053234375
9.01	-0.080578125
11.26	-0.1255
13.51	-0.193371094
15.76	-0.244640625
18.03	-0.350597656
20.3	-0.475597656
22.57	-0.65284375
24.84	-0.80909375
27.11	-1.021496094
29.43	-1.281261719
31.73	-1.537609375
34.06	-1.821300781
36.38	-2.1645625
38.67	-2.554699219
40.98	-2.94971875
43.29	-3.358898438
45.56	-3.794445313
47.81	-4.233898438
50.08	-4.8051875
52.35	-5.282726563
54.62	-5.749523438
56.91	-6.304210938
59.18	-6.810070313
61.45	-7.339367188
63.72	-7.907726563
65.99	-8.49659375
68.28	-8.98096875
70.6	-9.644054688
72.91	-10.17432813
75.2	-10.75635938
77.51	-11.4145625
79.8	-12.10010938
82.11	-12.72022656
84.42	-13.48389844
86.71	-14.14307813
89.02	-14.93409375
91.33	-15.69092969
93.66	-16.391125
95.99	-17.063
98.32	-17.69190625
100.61	-18.41065625
102.92	-19.0005
105.21	-19.62354688
107.52	-20.14503125
109.81	-20.68604688
112.12	-21.00440625
114.43	-21.33448438
116.72	-21.7114375
119.04	-21.98682813
121.33	-22.2270625
123.64	-22.6176875
125.93	-23.063
128.24	-23.3520625
130.55	-23.797375
132.86	-24.14503125
135.17	-24.36964063
137.46	-24.42628125
139.79	-24.15870313
142.1	-23.87354688
144.39	-23.71729688
146.72	-23.51807813
149.03	-23.31690625
151.32	-23.45167188
153.63	-23.672375
155.92	-24.23878125
158.23	-24.73878125
160.52	-25.813
162.83	-27.23878125
165.15	-28.984875
167.46	-31.39698438
169.79	-34.39307813
172.1	-40.0239375
174.43	-49.80909375
176.72	-52.3520625
179.01	-41.91065625
181.32	-40.54542188
183.61	-39.5551875
185.92	-41.06495313
188.21	-44.06690625
190.52	-50.6255
192.83	-45.84034375
195.14	-38.6489375
197.45	-35.36182813
199.74	-32.15284375
202.05	-30.09815625
204.36	-28.40479688
206.65	-27.30909375
208.97	-26.8755
211.26	-26.359875
213.57	-26.30128125
215.88	-26.18409375
218.17	-26.38135938
220.46	-26.35792188
222.77	-26.69190625
225.06	-26.74073438
227.37	-26.55909375
229.66	-26.06495313
231.97	-25.5864375
234.28	-24.94776563
236.57	-24.34620313
238.89	-23.4458125
241.18	-22.984875
243.49	-22.45948438
245.78	-22.00635938
248.09	-21.42042188
250.38	-20.9301875
252.69	-20.33839063
254.98	-19.92042188
257.31	-19.172375
259.62	-18.81885938
261.91	-17.89600781
264.22	-17.32374219
266.51	-16.68409375
268.82	-15.95167188
271.11	-15.39796094
273.42	-14.78858594
275.71	-14.04932813
278.02	-13.41163281
280.33	-12.73682813
282.62	-12.13721875
284.93	-11.48292188
287.24	-10.87940625
289.55	-10.17335156
291.87	-9.577648438
294.16	-8.916515625
296.47	-8.35596875
298.76	-7.662609375
301.07	-7.073742188
303.36	-6.509289063
305.67	-5.93409375
307.98	-5.376476563
310.27	-4.851085938
312.56	-4.364757813
314.87	-3.885265625
317.16	-3.401867188
319.47	-2.994640625
321.76	-2.612316406
324.08	-2.265148438
326.39	-1.906261719
328.68	-1.600109375
330.99	-1.36378125
333.28	-1.121105469
335.59	-0.907726563
337.9	-0.726085938
340.19	-0.594738281
342.48	-0.480480469
344.79	-0.416515625
347.08	-0.286632813
349.39	-0.247570313
351.68	-0.183605469
354	-0.162121094
356.28	-0.102550781
358.36	-0.094738281
360	-0.100597656

