NaN     -5.5
360.00	-0.03
358.60	0.00
354.60	-0.07
350.59	-0.19
346.59	-0.38
342.57	-0.67
338.56	-1.02
334.55	-1.41
330.54	-1.85
326.54	-2.50
322.54	-3.10
318.54	-3.87
314.54	-4.64
310.53	-5.51
306.51	-6.44
302.55	-7.38
298.54	-8.34
294.54	-9.29
290.54	-10.32
286.54	-11.39
282.53	-12.37
278.52	-13.45
274.51	-14.50
270.50	-15.52
266.50	-16.66
262.48	-17.74
258.47	-18.79
254.46	-20.12
250.44	-21.37
246.44	-22.66
242.48	-23.92
238.52	-25.13
234.55	-26.29
230.59	-27.30
226.64	-28.11
222.68	-28.95
218.72	-29.85
214.76	-31.04
210.80	-32.58
206.86	-34.81
202.89	-37.98
198.93	-42.24
194.97	-46.10
191.01	-45.18
187.05	-42.87
183.09	-42.35
179.13	-44.23
175.17	-51.83
171.20	-50.69
167.24	-40.00
163.29	-35.07
159.33	-31.79
155.37	-29.59
151.40	-28.25
147.44	-27.49
143.48	-27.18
139.52	-27.28
135.55	-27.83
131.59	-28.35
127.63	-28.49
123.67	-27.71
119.71	-26.32
115.74	-24.55
111.78	-22.85
107.82	-21.36
103.86	-20.05
99.91	-18.87
95.95	-17.81
91.99	-16.77
88.02	-15.66
84.06	-14.53
80.10	-13.51
76.15	-12.41
72.18	-11.40
68.21	-10.29
64.25	-9.31
60.28	-8.29
56.32	-7.29
52.32	-6.42
48.32	-5.48
44.32	-4.67
40.34	-3.89
36.35	-3.18
32.36	-2.53
28.36	-1.90
24.35	-1.39
20.35	-1.04
16.36	-0.66
12.37	-0.41
8.38	-0.16
4.39	-0.09
0.38	-0.08
