                 NaN      NaN
-1.80000000000000e+002   -2.15846994535519e+001
-1.75119617224880e+002   -2.33333333333333e+001
-1.70095693779904e+002   -2.51548269581056e+001
-1.65933014354067e+002   -2.32969034608379e+001
-1.60047846889952e+002   -2.06010928961749e+001
-1.56602870813397e+002   -2.25318761384335e+001
-1.53444976076555e+002   -2.44262295081967e+001
-1.50000000000000e+002   -2.65027322404372e+001
-1.40095693779904e+002   -2.70127504553734e+001
-1.30191387559809e+002   -2.61020036429872e+001
-1.25167464114833e+002   -2.78870673952641e+001
-1.22009569377990e+002   -2.90892531876138e+001
-1.20000000000000e+002   -2.97814207650273e+001
-1.16267942583732e+002   -2.89071038251366e+001
-1.11100478468900e+002   -2.76684881602914e+001
-1.05215311004785e+002   -2.63570127504554e+001
-9.99043062200957e+001   -2.51912568306011e+001
-9.25837320574163e+001   -2.43897996357013e+001
-8.00956937799043e+001   -2.31147540983607e+001
-6.99043062200957e+001   -2.27868852459016e+001
-6.01435406698564e+001   -2.11111111111111e+001
-4.93779904306220e+001   -2.09289617486339e+001
-4.01913875598086e+001   -2.12932604735883e+001
-3.00000000000000e+001   -2.28233151183971e+001
-2.55502392344498e+001   -2.42076502732240e+001
-2.00956937799043e+001   -2.58469945355191e+001
-1.72248803827751e+001   -2.78142076502732e+001
-1.43540669856459e+001   -2.98178506375228e+001
-1.00478468899522e+001   -3.27686703096539e+001
-5.16746411483254e+000   -3.44080145719490e+001
 0.00000000000000e+000   -3.60473588342441e+001
 4.44976076555025e+000   -3.42622950819672e+001
 9.90430622009569e+000   -3.19307832422587e+001
 1.27751196172249e+001   -3.00000000000000e+001
 1.59330143540670e+001   -2.79234972677596e+001
 2.00956937799043e+001   -2.50455373406193e+001
 2.49760765550239e+001   -2.29326047358834e+001
 3.00000000000000e+001   -2.07103825136612e+001
 3.99043062200957e+001   -1.90346083788707e+001
 4.99521531100478e+001   -1.96903460837887e+001
 6.00000000000000e+001   -1.88160291438980e+001
 7.00478468899522e+001   -2.07103825136612e+001
 7.47846889952153e+001   -2.07832422586521e+001
 8.02392344497608e+001   -2.09289617486339e+001
 9.00000000000000e+001   -2.17304189435337e+001
 9.67464114832536e+001   -2.36612021857923e+001
 1.00191387559809e+002   -2.46083788706740e+001
 1.09952153110048e+002   -2.52276867030965e+001
 1.20000000000000e+002   -2.69034608378871e+001
 1.30191387559809e+002   -2.56648451730419e+001
 1.39952153110048e+002   -2.48269581056466e+001
 1.50000000000000e+002   -2.51183970856102e+001
 1.59904306220096e+002   -2.58834244080146e+001
 1.70095693779904e+002   -2.09289617486339e+001
 1.80000000000000e+002   -2.15118397085610e+001
