             NaN  0.0000000e+000
 -1.7500000e+002 -2.7760894e+001
 -1.7000000e+002 -2.1753029e+001
 -1.6500000e+002 -1.8258088e+001
 -1.6000000e+002 -1.5799675e+001
 -1.5500000e+002 -1.3916514e+001
 -1.5000000e+002 -1.2404397e+001
 -1.4500000e+002 -1.1155580e+001
 -1.4000000e+002 -1.0106849e+001
 -1.3500000e+002 -9.2184281e+000
 -1.3000000e+002 -8.4640470e+000
 -1.2500000e+002 -7.8257545e+000
 -1.2000000e+002 -7.2909890e+000
 -1.1500000e+002 -6.8508307e+000
 -1.1000000e+002 -6.4989136e+000
 -1.0500000e+002 -6.2307298e+000
 -1.0000000e+002 -6.0431783e+000
 -9.5000000e+001 -5.9342728e+000
 -9.0000000e+001 -5.9029573e+000
 -8.5000000e+001 -5.9489994e+000
 -8.0000000e+001 -6.0729472e+000
 -7.5000000e+001 -6.2761438e+000
 -7.0000000e+001 -6.5608063e+000
 -6.5000000e+001 -6.9301860e+000
 -6.0000000e+001 -7.3888409e+000
 -5.5000000e+001 -7.9430721e+000
 -5.0000000e+001 -8.6016106e+000
 -4.5000000e+001 -9.3767028e+000
 -4.0000000e+001 -1.0285863e+001
 -3.5000000e+001 -1.1354809e+001
 -3.0000000e+001 -1.2622665e+001
 -2.5000000e+001 -1.4151896e+001
 -2.0000000e+001 -1.6049368e+001
 -1.5000000e+001 -1.8518125e+001
 -1.0000000e+001 -2.2017238e+001
 -5.0000000e+000 -2.8014292e+001
  5.0000000e+000 -2.8066702e+001
  1.0000000e+001 -2.2043018e+001
  1.5000000e+001 -1.8534844e+001
  2.0000000e+001 -1.6061421e+001
  2.5000000e+001 -1.4161046e+001
  3.0000000e+001 -1.2629797e+001
  3.5000000e+001 -1.1360431e+001
  4.0000000e+001 -1.0290298e+001
  4.5000000e+001 -9.3801691e+000
  5.0000000e+001 -8.6042634e+000
  5.5000000e+001 -7.9450278e+000
  6.0000000e+001 -7.3901897e+000
  6.5000000e+001 -6.9310006e+000
  7.0000000e+001 -6.5611471e+000
  7.5000000e+001 -6.2760626e+000
  8.0000000e+001 -6.0724896e+000
  8.5000000e+001 -5.9482065e+000
  9.0000000e+001 -5.9018668e+000
  9.5000000e+001 -5.9329197e+000
  1.0000000e+002 -6.0415949e+000
  1.0500000e+002 -6.2289458e+000
  1.1000000e+002 -6.4969557e+000
  1.1500000e+002 -6.8487216e+000
  1.2000000e+002 -7.2887468e+000
  1.2500000e+002 -7.8233911e+000
  1.3000000e+002 -8.4615665e+000
  1.3500000e+002 -9.2158242e+000
  1.4000000e+002 -1.0104102e+001
  1.4500000e+002 -1.1152647e+001
  1.5000000e+002 -1.2401206e+001
  1.5500000e+002 -1.3912936e+001
  1.6000000e+002 -1.5795473e+001
  1.6500000e+002 -1.8252777e+001
  1.7000000e+002 -2.1745382e+001
  1.7500000e+002 -2.7745991e+001
