             NaN  0.0000000e+000
 -1.7500000e+002  1.3267447e+002
 -1.7000000e+002  1.3281237e+002
 -1.6500000e+002  1.3296665e+002
 -1.6000000e+002  1.3317341e+002
 -1.5500000e+002  1.3344641e+002
 -1.5000000e+002  1.3379623e+002
 -1.4500000e+002  1.3423231e+002
 -1.4000000e+002  1.3476277e+002
 -1.3500000e+002  1.3539381e+002
 -1.3000000e+002  1.3612910e+002
 -1.2500000e+002  1.3696931e+002
 -1.2000000e+002  1.3791175e+002
 -1.1500000e+002  1.3895021e+002
 -1.1000000e+002  1.4007506e+002
 -1.0500000e+002  1.4127348e+002
 -1.0000000e+002  1.4252990e+002
 -9.5000000e+001  1.4382658e+002
 -9.0000000e+001  1.4514427e+002
 -8.5000000e+001  1.4646303e+002
 -8.0000000e+001  1.4776295e+002
 -7.5000000e+001  1.4902498e+002
 -7.0000000e+001  1.5023158e+002
 -6.5000000e+001  1.5136743e+002
 -6.0000000e+001  1.5241984e+002
 -5.5000000e+001  1.5337917e+002
 -5.0000000e+001  1.5423900e+002
 -4.5000000e+001  1.5499615e+002
 -4.0000000e+001  1.5565052e+002
 -3.5000000e+001  1.5620473e+002
 -3.0000000e+001  1.5666370e+002
 -2.5000000e+001  1.5703395e+002
 -2.0000000e+001  1.5732293e+002
 -1.5000000e+001  1.5753828e+002
 -1.0000000e+001  1.5768725e+002
 -5.0000000e+000  1.5777750e+002
  5.0000000e+000  1.5775814e+002
  1.0000000e+001  1.5767525e+002
  1.5000000e+001  1.5752778e+002
  2.0000000e+001  1.5731257e+002
  2.5000000e+001  1.5702327e+002
  3.0000000e+001  1.5665258e+002
  3.5000000e+001  1.5619318e+002
  4.0000000e+001  1.5563864e+002
  4.5000000e+001  1.5498409e+002
  5.0000000e+001  1.5422693e+002
  5.5000000e+001  1.5336728e+002
  6.0000000e+001  1.5240833e+002
  6.5000000e+001  1.5135651e+002
  7.0000000e+001  1.5022146e+002
  7.5000000e+001  1.4901585e+002
  8.0000000e+001  1.4775503e+002
  8.5000000e+001  1.4645651e+002
  9.0000000e+001  1.4513934e+002
  9.5000000e+001  1.4382342e+002
  1.0000000e+002  1.4252871e+002
  1.0500000e+002  1.4127443e+002
  1.1000000e+002  1.4007834e+002
  1.1500000e+002  1.3895602e+002
  1.2000000e+002  1.3792030e+002
  1.2500000e+002  1.3698088e+002
  1.3000000e+002  1.3614400e+002
  1.3500000e+002  1.3541249e+002
  1.4000000e+002  1.3478584e+002
  1.4500000e+002  1.3426066e+002
  1.5000000e+002  1.3383122e+002
  1.5500000e+002  1.3349026e+002
  1.6000000e+002  1.3323006e+002
  1.6500000e+002  1.3304400e+002
  1.7000000e+002  1.3293029e+002
  1.7500000e+002  1.3291255e+002
