               NaN          NaN
-1.80000000000000e+002   -4.28476821192053e+001
-1.75690968443961e+002   -4.00662251655629e+001
-1.70990206746464e+002   -3.67880794701987e+001
-1.66681175190424e+002   -3.40066225165563e+001
-1.61980413492927e+002   -3.09271523178808e+001
-1.60021762785637e+002   -2.96357615894040e+001
-1.56887921653972e+002   -2.87417218543046e+001
-1.50228509249184e+002   -2.66556291390728e+001
-1.42393906420022e+002   -2.55629139072848e+001
-1.38476605005441e+002   -2.49668874172185e+001
-1.33384113166485e+002   -2.39735099337748e+001
-1.26724700761698e+002   -2.24834437086093e+001
-1.17714907508161e+002   -2.00993377483444e+001
-1.09096844396083e+002   -1.77152317880795e+001
-1.04787812840044e+002   -1.62251655629139e+001
-1.00478781284004e+002   -1.46357615894040e+001
-9.22524483133841e+001   -1.15562913907285e+001
-8.99020674646355e+001   -1.06622516556291e+001
-8.52013057671382e+001   -9.56953642384106e+000
-7.81501632208923e+001   -7.98013245033113e+000
-7.38411316648531e+001   -6.98675496688742e+000
-6.91403699673558e+001   -5.79470198675497e+000
-6.48313384113167e+001   -4.60264900662251e+000
-6.01305767138194e+001   -3.21192052980132e+000
-5.30794341675734e+001   -2.11920529801325e+000
-4.79869423286181e+001   -1.22516556291391e+000
-4.13275299238302e+001    6.62251655629191e-002
-3.34929270946681e+001    1.85430463576159e+000
-2.99673558215452e+001    2.54966887417218e+000
-2.40914036996735e+001    3.24503311258278e+000
-1.70402611534277e+001    3.84105960264901e+000
-1.95865070729042e-001    4.93377483443708e+000
 1.03808487486398e+001    4.33774834437087e+000
 1.97823721436344e+001    3.84105960264901e+000
 2.99673558215451e+001    2.54966887417218e+000
 3.74102285092492e+001    1.05960264900662e+000
 4.48531011969532e+001   -6.29139072847678e-001
 5.34711643090316e+001   -2.51655629139073e+000
 6.01305767138194e+001   -4.10596026490066e+000
 6.52230685527748e+001   -5.69536423841060e+000
 6.99238302502720e+001   -7.18543046357615e+000
 7.65832426550598e+001   -9.07284768211920e+000
 8.12840043525571e+001   -1.02649006622517e+001
 8.59847660500544e+001   -1.10596026490066e+001
 9.02937976060936e+001   -1.18543046357616e+001
 9.73449401523395e+001   -1.48344370860927e+001
 1.00087051142546e+002   -1.60264900662252e+001
 1.04396082698585e+002   -1.73178807947020e+001
 1.09880304678999e+002   -1.90066225165563e+001
 1.13797606093580e+002   -1.97019867549669e+001
 1.19673558215452e+002   -2.08940397350993e+001
 1.26332970620239e+002   -2.26821192052980e+001
 1.32992383025027e+002   -2.44701986754967e+001
 1.40435255712731e+002   -2.60596026490066e+001
 1.49836779107726e+002   -2.68543046357616e+001
 1.55712731229597e+002   -2.86423841059603e+001
 1.60021762785637e+002   -3.00331125827815e+001
 1.64330794341676e+002   -3.33112582781457e+001
 1.67464635473341e+002   -3.58940397350993e+001
 1.70206746463547e+002   -3.79801324503311e+001
 1.74907508161045e+002   -4.03642384105960e+001
 1.80000000000000e+002   -4.29470198675497e+001
