NaN     -5.5
359.59	-15.46
359.59	-15.46
355.60	-15.31
351.63	-15.05
347.66	-14.51
343.71	-13.91
339.76	-13.34
335.78	-12.96
331.81	-12.65
327.84	-12.58
323.86	-12.63
319.89	-12.87
315.92	-13.26
311.94	-13.83
307.96	-14.53
303.99	-15.18
300.02	-15.97
296.05	-16.75
292.06	-17.52
288.08	-18.36
284.10	-19.18
280.14	-20.05
276.15	-20.97
272.17	-21.82
268.19	-22.78
264.21	-23.56
260.22	-24.24
256.24	-24.66
252.26	-25.10
248.28	-25.49
244.30	-26.14
240.33	-26.91
236.35	-27.80
232.37	-28.00
228.40	-27.58
224.41	-26.75
220.43	-25.97
216.46	-25.91
212.51	-26.56
208.56	-28.25
204.57	-30.52
200.59	-31.45
196.61	-28.86
192.64	-26.08
188.65	-24.54
184.67	-24.30
180.69	-25.46
176.72	-28.54
172.77	-34.95
168.84	-36.99
164.90	-29.70
160.96	-26.28
157.03	-24.54
153.09	-24.18
149.15	-24.58
145.21	-25.63
141.27	-26.76
137.33	-27.41
133.40	-27.28
129.47	-26.73
125.53	-26.21
121.57	-26.17
117.61	-26.25
113.65	-26.44
109.72	-26.55
105.79	-26.39
101.85	-25.78
97.91	-24.52
93.99	-23.09
90.05	-21.65
86.11	-20.34
82.18	-19.29
78.23	-18.17
74.30	-17.39
70.36	-16.86
66.41	-16.11
62.47	-15.55
58.54	-14.99
54.60	-14.56
50.66	-14.12
46.72	-13.63
42.78	-13.26
38.84	-13.03
34.91	-12.97
30.96	-13.12
27.03	-13.36
23.08	-13.82
19.14	-14.19
15.20	-14.60
11.26	-14.85
7.32	-15.10
3.39	-15.23
0	-15.18
