NaN     -25.0
0.05	-23.32519531
1.92	-23.33105469
4.11	-23.29394531
6.45	-23.27246094
8.81	-23.22265625
11.15	-23.3125
13.51	-23.27441406
15.86	-23.36035156
18.21	-23.40917969
20.56	-23.49121094
22.93	-23.61914063
25.28	-23.73535156
27.65	-23.92480469
30	-24.15136719
32.35	-24.32324219
34.7	-24.57128906
37.07	-24.87402344
39.44	-25.16992188
41.81	-25.546875
44.16	-25.92675781
46.51	-26.32910156
48.86	-26.828125
51.21	-27.16210938
53.57	-27.75
55.94	-28.26269531
58.31	-28.82421875
60.66	-29.28027344
63.01	-29.78027344
65.38	-30.18847656
67.73	-30.89355469
70.08	-31.53710938
72.43	-32.10546875
74.76	-32.59375
77.11	-33.29882813
79.46	-33.92578125
81.83	-34.69921875
84.18	-35.33398438
86.54	-35.921875
88.91	-36.74023438
91.26	-37.62695313
93.61	-38.12695313
95.94	-39.19335938
98.29	-40.08789063
100.66	-40.97460938
103.01	-41.68554688
105.38	-42.37695313
107.73	-43.015625
110.08	-43.27929688
112.41	-44.03125
114.75	-44.4453125
117.13	-45.01953125
119.48	-45.52929688
121.87	-46.296875
124.22	-46.97851563
126.57	-49.19335938
128.9	-50.56835938
131.25	-50.94726563
133.6	-51.50390625
135.95	-50.078125
138.3	-50.09375
140.65	-50.45703125
143	-50.09179688
145.35	-49.9296875
147.71	-49.44335938
150.06	-49.16210938
152.41	-49.08203125
154.78	-49.59375
157.13	-50.23046875
159.48	-51.20898438
161.87	-51.8671875
164.22	-52.97851563
166.57	-57.20703125
168.92	-57.55078125
171.25	-62.61132813
173.62	-62.98632813
175.98	-65.8671875
178.35	-61.94140625
180.7	-63.67578125
183.05	-63.56640625
185.38	-67.93359375
187.73	-70.0703125
190.14	-70.1953125
192.55	-64.1875
194.94	-60.00390625
197.33	-56.03710938
199.72	-54.42773438
202.09	-53.04101563
204.48	-50.95507813
206.85	-49.66601563
209.2	-49.77929688
211.55	-49.06640625
213.92	-49.90039063
216.29	-49.31640625
218.66	-48.86523438
221.03	-50.85546875
223.4	-49.92578125
225.77	-50.40234375
228.13	-50.41210938
230.5	-50.17578125
232.87	-48.8515625
235.24	-48.34375
237.61	-47.85742188
239.96	-46.69726563
242.33	-46.31640625
244.7	-45.53125
247.05	-45.38671875
249.4	-44.90820313
251.77	-44.16015625
254.12	-43.71679688
256.47	-43.02148438
258.82	-42.57226563
261.17	-41.88671875
263.52	-41.31054688
265.87	-40.49023438
268.26	-40.15429688
270.63	-39.38085938
272.98	-38.67578125
275.33	-38.04296875
277.68	-37.5546875
280.03	-36.90429688
282.38	-36.14257813
284.75	-35.52148438
287.1	-34.80664063
289.45	-34.25976563
291.83	-33.53710938
294.18	-32.87695313
296.49	-32.19726563
298.8	-31.59570313
300.95	-30.93847656
303.1	-30.42773438
305.25	-29.875
307.4	-29.32226563
309.55	-28.81445313
312.88	-27.79589844
317.38	-27.06152344
319.53	-26.71386719
321.68	-26.1953125
323.85	-25.90917969
326.02	-25.60351563
328.19	-25.29785156
330.36	-24.93066406
332.51	-24.72558594
334.68	-24.46777344
336.85	-24.28808594
339.02	-24.14453125
341.19	-24.03125
342.6	-23.88574219
350.1	-23.53515625
352.67	-23.50878906
355.02	-23.48632813
357.29	-23.38574219
359.2	-23.36230469

