             NaN -5.5000000e+000
 -1.7999554e+002 -3.6744871e+001
 -1.7507480e+002 -3.7778111e+001
 -1.7210586e+002 -3.8909511e+001
 -1.6976920e+002 -3.8682198e+001
 -1.6778991e+002 -3.7648956e+001
 -1.6652536e+002 -3.6429732e+001
 -1.6476599e+002 -3.5189843e+001
 -1.6297913e+002 -3.3924123e+001
 -1.6124725e+002 -3.2792723e+001
 -1.5926796e+002 -3.1883471e+001
 -1.5517192e+002 -3.1020715e+001
 -1.5019621e+002 -3.1408181e+001
 -1.4640256e+002 -3.2529246e+001
 -1.4365355e+002 -3.3701976e+001
 -1.4060214e+002 -3.4704220e+001
 -1.3645112e+002 -3.4120439e+001
 -1.3474673e+002 -3.3154358e+001
 -1.3249254e+002 -3.2172778e+001
 -1.2913874e+002 -3.0891560e+001
 -1.2474032e+002 -2.9651671e+001
 -1.1770283e+002 -2.8246462e+001
 -1.1349684e+002 -2.7497362e+001
 -1.0797132e+002 -2.6536448e+001
 -1.0043901e+002 -2.5425715e+001
 -9.0707495e+001 -2.4609454e+001
 -8.1195897e+001 -2.3850021e+001
 -7.5120573e+001 -2.3023428e+001
 -6.9512583e+001 -2.2212335e+001
 -6.3932077e+001 -2.1282418e+001
 -5.5465106e+001 -2.0574648e+001
 -4.8400139e+001 -2.0455825e+001
 -3.4655056e+001 -2.1850700e+001
 -2.7425140e+001 -2.3736365e+001
 -2.4126320e+001 -2.5260396e+001
 -2.1817146e+001 -2.6505451e+001
 -1.8738251e+001 -2.6670770e+001
 -1.6181664e+001 -2.5637529e+001
 -1.3322687e+001 -2.3689869e+001
 -1.0078851e+001 -2.2114176e+001
 -6.5326175e+000 -2.0972445e+001
 -1.2819979e+000 -1.9928872e+001
  5.5355592e+000 -2.0574648e+001
  1.3865082e+001 -2.3100922e+001
  1.7136414e+001 -2.4867764e+001
  1.9912919e+001 -2.6407294e+001
  2.3431660e+001 -2.8174136e+001
  2.7170318e+001 -2.6748263e+001
  3.0579099e+001 -2.5508374e+001
  3.4647643e+001 -2.4423471e+001
  3.8826149e+001 -2.3565880e+001
  5.4165657e+001 -2.2449980e+001
  6.7305956e+001 -2.3757030e+001
  7.5333085e+001 -2.5064080e+001
  8.2370563e+001 -2.5895839e+001
  9.5730784e+001 -2.6505451e+001
  1.1368186e+002 -2.8370451e+001
  1.2137911e+002 -2.9749829e+001
  1.2687714e+002 -3.1108541e+001
  1.3097317e+002 -3.2663568e+001
  1.3418952e+002 -3.4213430e+001
  1.3765328e+002 -3.5572142e+001
  1.4139196e+002 -3.5535979e+001
  1.4636766e+002 -3.3526324e+001
  1.4840194e+002 -3.2720396e+001
  1.5337764e+002 -3.1935133e+001
  1.6192709e+002 -3.4595730e+001
  1.6415378e+002 -3.6781034e+001
  1.6585818e+002 -3.8129413e+001
  1.6715020e+002 -3.9617281e+001
  1.6992678e+002 -3.9901422e+001
  1.7207096e+002 -3.9524290e+001
  1.7476498e+002 -3.8077751e+001
  1.7726663e+002 -3.7054843e+001
  1.7985067e+002 -3.6987682e+001
