                 NaN       NaN
-1.80000000000000e+002   -1.23148148148148e+001
-1.70017331022530e+002   -1.18055555555556e+001
-1.65025996533795e+002   -1.19907407407407e+001
-1.61282495667244e+002   -1.21296296296296e+001
-1.60034662045061e+002   -1.21759259259259e+001
-1.56915077989601e+002   -1.25000000000000e+001
-1.50051993067591e+002   -1.31944444444444e+001
-1.44748700173310e+002   -1.43981481481481e+001
-1.42253032928943e+002   -1.50000000000000e+001
-1.40069324090121e+002   -1.55092592592593e+001
-1.38509532062392e+002   -1.55555555555556e+001
-1.36325823223570e+002   -1.56018518518519e+001
-1.33830155979203e+002   -1.56481481481481e+001
-1.31646447140381e+002   -1.56944444444444e+001
-1.29774696707106e+002   -1.57407407407407e+001
-1.28838821490468e+002   -1.57870370370370e+001
-1.27902946273830e+002   -1.58333333333333e+001
-1.26967071057192e+002   -1.58796296296296e+001
-1.26031195840555e+002   -1.59259259259259e+001
-1.25095320623917e+002   -1.59722222222222e+001
-1.24159445407279e+002   -1.60185185185185e+001
-1.23223570190641e+002   -1.60648148148148e+001
-1.22287694974003e+002   -1.61111111111111e+001
-1.21351819757366e+002   -1.61574074074074e+001
-1.20103986135182e+002   -1.62037037037037e+001
-1.17296360485269e+002   -1.50000000000000e+001
-1.14488734835355e+002   -1.37037037037037e+001
-1.11681109185442e+002   -1.25000000000000e+001
-1.10121317157712e+002   -1.17129629629630e+001
-1.06065857885615e+002   -1.07870370370370e+001
-1.00762564991334e+002   -9.58333333333333e+000
-9.42114384748700e+001   -7.96296296296297e+000
-8.92201039861352e+001   -6.71296296296297e+000
-8.23570190641248e+001   -5.00000000000000e+000
-7.98613518197574e+001   -4.35185185185185e+000
-7.51819757365685e+001   -3.47222222222222e+000
-7.17504332755633e+001   -2.82407407407407e+000
-7.01906412478336e+001   -2.54629629629630e+000
-6.83188908145581e+001   -2.08333333333333e+000
-6.42634315424610e+001   -1.01851851851852e+000
-6.02079722703639e+001   -4.62962962962976e-002
-5.95840554592721e+001    9.25925925925952e-002
-5.30329289428076e+001    9.72222222222221e-001
-4.99133448873484e+001    1.43518518518519e+000
-4.74176776429809e+001    1.71296296296297e+000
-4.55459272097054e+001    1.89814814814815e+000
-4.08665511265165e+001    2.40740740740740e+000
-3.99306759098787e+001    2.50000000000000e+000
-2.99480069324090e+001    3.00925925925926e+000
-1.93414211438475e+001    3.61111111111111e+000
-1.49740034662045e+001    3.75000000000000e+000
-7.79896013864817e+000    3.98148148148148e+000
-2.80762564991335e+000    4.07407407407408e+000
-6.23916811091846e-001    4.12037037037037e+000
 3.11958405545928e+000    4.02777777777778e+000
 5.61525129982670e+000    3.98148148148148e+000
 9.98266897746967e+000    3.93518518518519e+000
 1.24783362218371e+001    3.79629629629630e+000
 1.46620450606586e+001    3.75000000000000e+000
 1.71577123050260e+001    3.61111111111111e+000
 1.93414211438475e+001    3.56481481481482e+000
 2.58925476603119e+001    3.10185185185185e+000
 2.99480069324090e+001    2.82407407407408e+000
 3.30675909878683e+001    2.68518518518519e+000
 3.74350086655113e+001    2.50000000000000e+000
 3.93067590987868e+001    2.45370370370371e+000
 4.49220103986135e+001    1.89814814814815e+000
 4.99133448873484e+001    1.34259259259260e+000
 5.33448873483536e+001    8.33333333333336e-001
 5.92720970537262e+001    4.62962962962941e-002
 5.98960138648180e+001   -9.25925925925917e-002
 6.08318890814558e+001   -2.77777777777775e-001
 6.20797227036395e+001   -6.01851851851851e-001
 6.64471403812825e+001   -1.71296296296296e+000
 6.86308492201040e+001   -2.22222222222222e+000
 7.01906412478336e+001   -2.63888888888889e+000
 7.20623916811092e+001   -2.96296296296296e+000
 7.51819757365685e+001   -3.56481481481481e+000
 7.73656845753899e+001   -3.98148148148148e+000
 7.98613518197574e+001   -4.44444444444444e+000
 8.11091854419411e+001   -4.76851851851852e+000
 8.20450606585788e+001   -5.00000000000000e+000
 8.29809358752166e+001   -5.23148148148148e+000
 8.42287694974004e+001   -5.55555555555555e+000
 8.76603119584055e+001   -6.38888888888889e+000
 9.01559792027730e+001   -7.03703703703703e+000
 9.23396880415945e+001   -7.50000000000000e+000
 9.85788561525130e+001   -8.98148148148148e+000
 1.03258232235702e+002   -1.00000000000000e+001
 1.04818024263432e+002   -1.04166666666667e+001
 1.07001733102253e+002   -1.09259259259259e+001
 1.08561525129983e+002   -1.12500000000000e+001
 1.09809358752166e+002   -1.15277777777778e+001
 1.10433275563258e+002   -1.17129629629630e+001
 1.10745233968804e+002   -1.19907407407407e+001
 1.11993067590988e+002   -1.24537037037037e+001
 1.13240901213172e+002   -1.31018518518519e+001
 1.14488734835355e+002   -1.37037037037037e+001
 1.16672443674177e+002   -1.45833333333333e+001
 1.17296360485269e+002   -1.50000000000000e+001
 1.18544194107452e+002   -1.55555555555556e+001
 1.19480069324090e+002   -1.59722222222222e+001
 1.20103986135182e+002   -1.62037037037037e+001
 1.23847487001733e+002   -1.61111111111111e+001
 1.26967071057192e+002   -1.60185185185185e+001
 1.30086655112652e+002   -1.59259259259259e+001
 1.34454072790295e+002   -1.58796296296296e+001
 1.39445407279029e+002   -1.58333333333333e+001
 1.40069324090121e+002   -1.57870370370370e+001
 1.42876949740035e+002   -1.50462962962963e+001
 1.48492201039861e+002   -1.35648148148148e+001
 1.50051993067591e+002   -1.31018518518519e+001
 1.55667244367418e+002   -1.25000000000000e+001
 1.60034662045061e+002   -1.19907407407407e+001
 1.71577123050260e+002   -1.20370370370370e+001
 1.80000000000000e+002   -1.23148148148148e+001
