NaN     -5.5
359.33	-16.89
355.34	-16.94
351.39	-17.16
347.43	-17.50
343.46	-17.93
339.51	-18.50
335.54	-19.28
331.57	-19.99
327.61	-20.87
323.64	-21.72
319.67	-22.69
315.71	-23.64
311.74	-24.47
307.78	-25.36
303.81	-26.27
299.85	-27.27
295.89	-28.33
291.94	-29.36
287.97	-30.65
284.01	-31.90
280.06	-33.36
276.11	-34.80
272.14	-36.33
268.18	-37.75
264.22	-39.02
260.26	-39.91
256.30	-40.58
252.34	-40.82
248.37	-40.66
244.41	-40.13
240.45	-39.33
236.49	-38.61
232.53	-37.85
228.60	-37.26
224.64	-36.87
220.70	-36.79
216.74	-37.22
212.78	-38.05
208.83	-40.14
204.88	-43.52
200.92	-50.89
196.96	-49.59
192.99	-41.97
189.03	-38.29
185.08	-36.07
181.13	-34.88
177.19	-34.71
173.24	-35.26
169.29	-36.50
165.33	-38.86
161.37	-42.21
157.41	-47.13
153.45	-52.05
149.49	-49.87
145.53	-46.80
141.56	-45.06
137.60	-43.88
133.59	-43.37
129.59	-42.75
125.59	-42.72
121.58	-43.20
117.57	-44.36
113.56	-46.93
109.56	-51.49
105.56	-63.75
101.56	-49.42
97.55	-42.52
93.55	-38.69
89.55	-35.89
85.55	-33.85
81.55	-32.40
77.53	-31.33
73.53	-30.54
69.54	-29.93
65.53	-29.34
61.51	-28.97
57.51	-28.48
53.51	-27.88
49.50	-26.97
45.51	-25.87
41.51	-24.69
37.50	-23.51
33.51	-22.29
29.51	-21.23
25.51	-20.19
21.50	-19.37
17.50	-18.55
13.49	-18.01
9.48	-17.51
5.47	-17.19
1.45	-17.13
0.00	-17.18
