             NaN -5.5000000e+000
 -1.7114371e+002 -4.4902307e+001
 -1.7020904e+002 -4.3094135e+001
 -1.6976920e+002 -4.1812916e+001
 -1.6877955e+002 -4.0697016e+001
 -1.6778991e+002 -3.9601780e+001
 -1.6674528e+002 -3.8423885e+001
 -1.6520583e+002 -3.7297652e+001
 -1.6383132e+002 -3.6243747e+001
 -1.6036756e+002 -3.4445907e+001
 -1.5767353e+002 -3.3484993e+001
 -1.5420977e+002 -3.2637735e+001
 -1.4937150e+002 -3.1800810e+001
 -1.4189418e+002 -3.0643581e+001
 -1.3826547e+002 -2.9662001e+001
 -1.3436187e+002 -2.8814744e+001
 -1.2941364e+002 -2.7471530e+001
 -1.2567498e+002 -2.6489952e+001
 -1.2122158e+002 -2.5477375e+001
 -1.1638331e+002 -2.4237486e+001
 -1.1324943e+002 -2.3255907e+001
 -1.0978567e+002 -2.2160671e+001
 -1.0637689e+002 -2.1158428e+001
 -1.0329799e+002 -2.0114854e+001
 -9.7250154e+001 -1.8327347e+001
 -9.0212672e+001 -1.6281530e+001
 -8.6858872e+001 -1.5413608e+001
 -7.5093085e+001 -1.2375879e+001
 -6.8385484e+001 -1.0702028e+001
 -6.4921723e+001 -9.7307817e+000
 -6.0908159e+001 -8.6355460e+000
 -5.5135224e+001 -7.2096739e+000
 -5.1231624e+001 -6.2900892e+000
 -4.6668257e+001 -5.1845211e+000
 -4.1610066e+001 -4.2752689e+000
 -3.5617210e+001 -3.3970138e+000
 -3.0614000e+001 -2.7770699e+000
 -2.4896045e+001 -2.0434686e+000
 -1.9617937e+001 -1.4338562e+000
 -1.4174884e+001 -8.3457627e-001
 -8.1820279e+000 -3.3862049e-001
 -1.7493290e+000 -3.8980537e-002
  1.1500927e+001 -6.3826044e-001
  2.0572681e+001 -1.5371803e+000
  2.9204589e+001 -2.7254078e+000
  3.5857210e+001 -3.6243269e+000
  4.4434142e+001 -5.1121942e+000
  4.9877195e+001 -6.2384272e+000
  5.5980007e+001 -7.6539668e+000
  6.2302746e+001 -9.2864879e+000
  7.0164933e+001 -1.1435630e+001
  8.0171350e+001 -1.4018732e+001
  8.4019973e+001 -1.5082970e+001
  8.8198478e+001 -1.6157541e+001
  9.1332357e+001 -1.7066793e+001
  9.6060666e+001 -1.8244688e+001
  1.0001925e+002 -1.9422583e+001
  1.0403281e+002 -2.0683137e+001
  1.0777147e+002 -2.1819702e+001
  1.1134519e+002 -2.2945934e+001
  1.1447907e+002 -2.3927513e+001
  1.1827272e+002 -2.4981420e+001
  1.2250620e+002 -2.6138650e+001
  1.2586000e+002 -2.7151225e+001
  1.3020344e+002 -2.8184466e+001
  1.3432698e+002 -2.9341697e+001
  1.3817561e+002 -3.0261281e+001
  1.4312384e+002 -3.1449509e+001
  1.4730229e+002 -3.2255436e+001
  1.5192069e+002 -3.3082029e+001
  1.5598920e+002 -3.3753636e+001
  1.5939801e+002 -3.4890201e+001
  1.6269683e+002 -3.6109426e+001
  1.6467611e+002 -3.7204661e+001
  1.6561078e+002 -3.8206905e+001
  1.6709525e+002 -3.9364135e+001
  1.6846974e+002 -4.0882999e+001
  1.6973428e+002 -4.2443193e+001
  1.7039407e+002 -4.3703747e+001
  1.7149368e+002 -4.4953969e+001
