NaN	-15.0
1.83	-29.29
6.13	-29.47
9.03	-29.66
11.56	-29.84
14.08	-30.15
16.6	-30.48
19.13	-31.07
21.65	-31.39
24.17	-31.87
26.68	-32.54
29.2	-32.99
31.74	-33.61
34.28	-34.24
36.81	-34.82
39.34	-35.59
41.86	-36.21
44.41	-36.88
46.91	-37.47
49.45	-37.8
51.98	-38.39
54.5	-38.84
57.02	-39.19
59.55	-39.49
62.09	-40.09
64.63	-40.39
67.16	-40.62
69.7	-40.84
72.27	-41.23
74.81	-41.27
77.38	-41.18
79.92	-40.98
82.45	-40.42
84.99	-40.44
87.53	-40.08
90.32	-39.48
93.06	-38.84
95.82	-37.83
98.54	-37.64
101.25	-36.73
103.98	-36.42
106.74	-36.32
109.46	-36.18
112.18	-36.18
114.89	-36.35
117.64	-36.22
120.4	-36.32
123.11	-36.27
125.84	-36.15
128.57	-36.26
131.3	-36.36
134.02	-36.31
136.75	-36.54
139.46	-36.75
142.18	-36.7
144.89	-36.67
147.63	-36.97
150.37	-36.74
153.11	-36.67
155.82	-36.63
158.53	-36.37
161.25	-35.85
163.97	-35.82
166.76	-35.58
169.52	-35.07
172.26	-35.22
175.01	-35.01
177.76	-34.79
180.74	-34.62
183.4	-34.45
186.11	-34.4
188.83	-34.25
191.58	-34.24
194.35	-34.36
197.08	-34.53
199.79	-34.52
202.5	-34.77
205.24	-35.03
207.96	-35.59
210.7	-35.74
213.43	-35.91
216.16	-36.08
218.9	-35.78
222	-35.43
224.73	-35.17
227.46	-34.76
230.18	-34.47
232.91	-34.33
235.64	-34.19
238.39	-34.22
241.13	-34.47
243.85	-34.66
246.58	-34.97
249.29	-35.19
252.01	-35.32
254.75	-35.28
257.49	-34.77
260.26	-34.41
263.09	-33.76
265.81	-33.12
268.55	-32.69
271.3	-32.21
274.03	-31.99
276.78	-31.71
279.5	-31.59
282.24	-31.61
285	-31.67
287.72	-31.7
290.45	-31.93
293.17	-32.24
295.91	-32.42
298.66	-32.56
301.44	-32.96
304.17	-33.07
306.89	-33.48
309.63	-33.63
312.36	-33.74
315.11	-33.8
317.84	-33.69
320.56	-33.69
323.29	-33.51
326.02	-33.07
328.75	-32.87
331.47	-32.43
334.2	-31.97
336.94	-31.57
339.71	-31.16
342.45	-30.73
345.17	-30.36
347.92	-30.13
350.67	-29.68
353.39	-29.55
356.15	-29.4
358.6	-29.32
360	-29.35

