NaN     -5.5
0.77	-4.32E-05
4.37	-0.012250195
7.83	-0.026410352
11.36	-0.120038281
14.82	-0.173627148
18.27	-0.286664258
21.75	-0.425214063
25.21	-0.677045117
28.66	-0.96152998
32.12	-1.347943555
35.58	-1.789807568
39.05	-2.348584424
42.51	-2.934872876
45.98	-3.679242383
49.46	-4.49064375
52.92	-5.326092969
56.39	-6.284466992
59.87	-7.352704297
63.34	-8.461102734
66.82	-9.74064375
70.28	-11.12931563
73.74	-12.60099531
77.22	-14.21134688
80.69	-15.72257734
84.17	-17.1429875
87.65	-18.40910078
91.1	-19.59513594
94.58	-20.69669844
98.03	-21.7367375
101.48	-22.90763594
104.95	-24.13419844
108.4	-25.43107344
111.85	-26.7758
115.32	-28.02677656
118.77	-29.03458906
122.22	-29.76115156
125.67	-29.94865156
129.11	-29.5492375
132.59	-29.1117375
136.03	-28.40958906
139.48	-27.87345625
142.95	-27.5179875
146.4	-27.38615156
149.85	-27.56388594
153.33	-28.11271406
156.78	-28.96818281
160.25	-30.35587813
163.72	-31.6742375
167.16	-32.9554875
170.63	-33.77775313
174.09	-34.06290938
177.54	-34.44474531
181	-35.41447188
184.44	-37.98087813
187.91	-42.91251875
191.35	-46.35783125
194.8	-39.74064375
198.26	-35.12150313
201.71	-32.40763594
205.16	-30.90275313
208.62	-29.916425
212.07	-29.48771406
215.54	-29.37540938
219.01	-29.2836125
222.46	-29.00724531
225.91	-28.32951094
229.38	-27.23283125
232.83	-26.1429875
236.29	-24.96818281
239.77	-24.03751875
243.23	-23.07365156
246.7	-22.25822188
250.17	-21.31193281
253.64	-20.40763594
257.11	-19.44279219
260.59	-18.33781172
264.06	-17.15128828
267.56	-15.95060469
271.02	-14.82169844
274.49	-13.81437422
277.95	-12.91837813
281.4	-11.81681563
284.88	-10.68497969
288.36	-9.540692578
291.84	-8.293622266
295.32	-7.340497266
298.8	-6.263837109
302.31	-5.182782422
305.77	-4.541913281
309.26	-3.568127881
312.72	-2.895276318
316.2	-2.374905835
319.69	-1.885480176
323.17	-1.555585156
326.64	-1.33652998
330.12	-1.044720898
333.58	-0.85996748
337.05	-0.652631055
340.53	-0.296674023
343.98	-0.421551953
347.48	-0.293256055
350.94	-0.370770703
354.41	-0.226971875
357.89	-0.264569531
360	-0.132489453
