NaN     -5.5
360.00	-0.14
358.88	-0.13
354.88	-0.14
350.87	-0.26
346.86	-0.49
342.86	-0.76
338.84	-1.09
334.84	-1.53
330.84	-2.04
326.83	-2.63
322.83	-3.33
318.82	-4.06
314.80	-4.82
310.79	-5.71
306.78	-6.66
302.77	-7.68
298.75	-8.72
294.73	-9.81
290.72	-10.91
286.69	-12.05
282.67	-13.22
278.66	-14.43
274.66	-15.53
270.64	-16.77
266.63	-18.03
262.62	-19.30
258.61	-20.58
254.61	-21.96
250.60	-23.46
246.61	-25.00
242.61	-26.47
238.61	-28.02
234.61	-29.39
230.60	-30.51
226.58	-31.29
222.57	-32.04
218.57	-32.77
214.56	-33.76
210.55	-35.16
206.54	-37.00
202.57	-39.34
198.61	-42.02
194.65	-43.70
190.70	-43.52
186.77	-42.46
182.81	-42.21
178.85	-43.27
174.89	-47.25
170.93	-70.66
166.97	-45.98
163.00	-39.04
159.04	-34.92
155.08	-32.08
151.12	-30.20
147.16	-28.85
143.20	-27.90
139.22	-27.27
135.26	-26.93
131.30	-26.75
127.34	-26.69
123.39	-26.52
119.43	-26.21
115.46	-25.61
111.50	-24.72
107.54	-23.61
103.58	-22.40
99.61	-21.07
95.65	-19.78
91.68	-18.60
87.72	-17.37
83.77	-16.15
79.82	-14.97
75.86	-13.79
71.89	-12.60
67.92	-11.50
63.97	-10.37
60.01	-9.28
56.04	-8.27
52.08	-7.25
48.12	-6.26
44.15	-5.41
40.19	-4.49
36.23	-3.75
32.27	-3.02
28.31	-2.34
24.35	-1.80
20.37	-1.24
16.37	-0.85
12.38	-0.54
8.38	-0.31
4.40	-0.12
0.39	0.00
