NaN     -25.0
0.76	-38.25195313
2.66	-38.41210938
4.97	-38.57421875
7.26	-38.66601563
9.55	-38.59960938
13.25	-38.97851563
16.45	-39.11328125
23.24	-39.47460938
27.45	-39.14648438
31.4	-38.9609375
33.28	-39.1015625
35.44	-38.75390625
37.59	-38.96484375
39.76	-38.79492188
42.67	-38.87890625
44.79	-39.05859375
48.01	-39.1015625
49.39	-39.41992188
51.56	-39.63085938
53.71	-40.15625
55.86	-40.52148438
58.27	-40.69726563
60.63	-41.609375
62.82	-42.38671875
66.67	-42.92382813
69.21	-44.03515625
71.38	-44.41796875
73.55	-45.57226563
75.75	-46.73046875
77.89	-47.37695313
80.04	-48.0859375
82.22	-49.19140625
84.39	-49.328125
86.54	-50.0546875
88.69	-50.23046875
90.86	-51.13867188
93.03	-51.98242188
95.21	-53.41015625
97.37	-54.11132813
99.54	-55.33007813
101.71	-55.33984375
103.86	-53.84765625
106.03	-52.94726563
108.2	-54.640625
110.38	-55.08789063
112.55	-52.87695313
114.72	-53.53710938
116.89	-52.23242188
119.06	-53.27148438
121.23	-52.30664063
123.4	-51.046875
125.57	-50.66796875
127.75	-49.67773438
129.9	-50.35546875
132.07	-49.59179688
134.22	-50.16992188
136.37	-49.8984375
138.54	-49.82617188
140.71	-49.83398438
142.88	-50.71289063
145.05	-51.31054688
147.22	-52.01367188
149.39	-53.20507813
151.57	-53.37890625
153.74	-54.90039063
156.01	-57.49023438
158.16	-62.78320313
160.31	-68.06640625
162.57	-60.84375
164.65	-57.04296875
166.82	-53.70507813
168.99	-50.26757813
171.16	-49.30664063
173.33	-47.68359375
175.51	-46.9140625
177.68	-46.54296875
179.85	-46.90234375
182.02	-47.20703125
184.17	-47.78515625
186.34	-48.18554688
188.51	-50.02148438
190.66	-51.39453125
192.81	-55.01367188
194.98	-57.09179688
197.13	-64.7734375
199.3	-65.5859375
201.47	-60.72851563
203.64	-55.87109375
205.81	-56.89648438
207.98	-54.08007813
210.13	-55.40820313
212.3	-54.81445313
214.48	-55.06054688
216.65	-56.13867188
218.8	-56.828125
220.97	-57.96289063
223.14	-60.41210938
225.31	-58.18359375
227.48	-57.78320313
229.65	-55.125
231.8	-54.27929688
233.95	-52.81054688
236.12	-52.11132813
238.29	-51.61328125
240.46	-51.6015625
242.63	-51.22851563
244.82	-50.82617188
246.98	-50.46484375
249.13	-49.17773438
251.3	-49.68945313
253.47	-50.1484375
255.62	-49.59765625
257.79	-49.95898438
259.96	-51.015625
262.11	-50.74609375
264.28	-51.04101563
266.45	-50.58984375
268.62	-50.25585938
270.8	-49.90039063
272.97	-49.59570313
275.14	-48.08984375
277.31	-48.49804688
279.46	-47.62695313
281.63	-46.515625
283.8	-45.96289063
285.97	-45.44726563
288.15	-45.359375
290.29	-44.609375
292.47	-43.84765625
294.64	-43.76367188
296.79	-43.30273438
298.99	-42.88085938
301.11	-42.69726563
303.26	-42.515625
305.43	-41.93554688
307.58	-41.90234375
309.75	-41.12109375
311.92	-40.77539063
314.07	-40.51953125
316.22	-40.34960938
318.39	-40.44335938
320.56	-39.94726563
322.75	-39.54882813
324.93	-39.62695313
327.1	-39.58984375
329.25	-39.48046875
331.4	-38.953125
333.55	-38.88671875
335.72	-38.88671875
337.89	-38.52734375
340.06	-38.49609375
342.21	-38.45703125
344.38	-38.0390625
346.54	-38.23828125
348.71	-38.32226563
350.88	-37.90625
353.05	-37.89453125
355.22	-38.01953125
357.39	-38.01953125
359.13	-38.01953125
360	-37.93554688

