NaN     -5.5
0.4	-2.19E+01
2.15	-21.77974219
4.12	-21.9643125
6.25	-22.08540625
8.32	-22.37251563
10.43	-22.6049375
12.54	-22.84517188
14.59	-23.04048438
16.66	-23.34126563
18.79	-23.66157813
20.86	-23.96235938
22.99	-24.25532813
25.03	-24.76704688
27.1	-24.9565
29.22	-25.73579688
31.33	-26.34126563
33.37	-26.74946875
35.44	-27.41939063
37.55	-27.82173438
39.66	-28.20064063
41.77	-28.69478125
43.81	-29.14595313
45.88	-29.35689063
47.99	-29.86860938
50.1	-29.86665625
52.21	-30.24360938
54.25	-30.19478125
56.32	-30.503375
58.45	-30.37251563
60.49	-30.18696875
62.56	-30.00923438
64.66	-29.6830625
66.77	-29.86860938
68.88	-29.5893125
70.93	-30.25728125
73	-30.38228125
75.11	-30.56782813
77.22	-31.253375
79.35	-32.21235938
81.41	-33.159625
83.52	-34.47407813
85.63	-34.85298438
87.74	-35.8861875
89.78	-36.1986875
91.85	-36.36470313
93.98	-36.85884375
96.02	-37.56978125
98.09	-38.1518125
100.2	-40.0424375
102.31	-40.97407813
104.42	-43.097125
106.46	-43.7455625
108.53	-44.3549375
110.66	-41.86079688
112.7	-41.34321875
114.76	-39.66353125
116.87	-39.02290625
118.98	-38.31196875
121.09	-38.07954688
123.14	-38.59321875
125.2	-38.41548438
127.31	-39.0815
129.42	-39.11860938
131.53	-39.61079688
133.57	-40.00532813
135.64	-40.2143125
137.77	-39.69673438
139.85	-39.91939063
141.98	-40.09321875
144.02	-41.81978125
146.09	-42.74751563
148.2	-45.15376563
150.31	-48.73775
152.42	-51.89204688
154.48	-46.34126563
156.55	-43.12642188
158.59	-39.06001563
160.66	-36.8393125
162.79	-34.5111875
164.83	-33.034625
166.9	-32.32954688
169.01	-30.99751563
171.12	-30.26509375
173.22	-29.71626563
175.29	-29.59907813
177.36	-29.27876563
179.4	-29.34907813
181.47	-29.08540625
183.57	-29.38228125
185.68	-29.659625
187.79	-30.41353125
189.86	-30.74751563
191.92	-31.769
193.97	-32.55025
196.03	-34.25728125
198.16	-36.39595313
200.21	-38.79634375
202.28	-42.00532813
204.4	-47.07759375
206.49	-45.06782813
208.62	-42.60884375
210.71	-38.80025
212.77	-36.1518125
214.86	-35.1830625
216.94	-33.80415625
219.01	-33.11470313
221.09	-32.78267188
223.18	-32.17134375
225.24	-32.45064063
227.33	-31.97017188
229.41	-32.23775
231.48	-32.378375
233.56	-32.269
235.65	-32.3393125
237.71	-31.86079688
239.86	-32.01509375
241.94	-31.74946875
244.07	-31.57954688
246.16	-31.73775
248.22	-31.59517188
250.31	-31.50728125
252.39	-31.62446875
254.48	-31.65376563
256.61	-32.15571875
258.67	-31.64790625
260.82	-32.03071875
262.91	-31.75728125
265.04	-31.90767188
267.12	-31.315875
269.19	-30.87251563
271.27	-30.68110938
273.36	-29.98775
275.42	-29.83540625
277.51	-29.49751563
279.59	-28.894
281.65	-28.4955625
283.74	-28.42134375
285.83	-28.128375
287.89	-27.90376563
289.98	-27.86079688
292.06	-27.70454688
294.15	-27.53853125
296.28	-27.42915625
298.36	-27.38228125
300.49	-27.23189063
302.58	-26.92329688
304.64	-26.86079688
306.73	-26.69478125
308.94	-26.52290625
311.08	-26.15376563
313.17	-26.097125
315.24	-25.89790625
317.32	-25.5268125
319.41	-25.29829688
321.49	-24.98384375
323.62	-24.78071875
325.71	-24.46821875
327.84	-24.097125
329.93	-23.91548438
331.99	-23.57759375
334.08	-23.29439063
336.17	-22.93501563
338.23	-22.80025
340.38	-22.597125
342.47	-22.29634375
344.54	-22.04829688
346.63	-21.9565
348.72	-21.71626563
350.8	-21.61372656
352.93	-21.58833594
355.02	-21.6049375
357.11	-21.64009375
358.87	-2.15E+01
360	-21.60982031

