             NaN             NaN
  8.6000000e-001 -2.1410000e+001
  6.4200000e+000 -2.1400000e+001
  1.1660000e+001 -2.0850000e+001
  1.6870000e+001 -1.9660000e+001
  2.1870000e+001 -1.7990000e+001
  2.6990000e+001 -1.6820000e+001
  3.1950000e+001 -1.5630000e+001
  3.6960000e+001 -1.4520000e+001
  4.1960000e+001 -1.3380000e+001
  4.6950000e+001 -1.3400000e+001
  5.1980000e+001 -1.4020000e+001
  5.6960000e+001 -1.4400000e+001
  6.1980000e+001 -1.5700000e+001
  6.6950000e+001 -1.6140000e+001
  7.1950000e+001 -1.7310000e+001
  7.6940000e+001 -1.7390000e+001
  8.1960000e+001 -1.8520000e+001
  8.6930000e+001 -1.9020000e+001
  9.1900000e+001 -2.0270000e+001
  9.6910000e+001 -2.0940000e+001
  1.0193000e+002 -2.1790000e+001
  1.0697000e+002 -2.2220000e+001
  1.1198000e+002 -2.4250000e+001
  1.1697000e+002 -2.3670000e+001
  1.2196000e+002 -2.6670000e+001
  1.2695000e+002 -2.7140000e+001
  1.3195000e+002 -2.4690000e+001
  1.3697000e+002 -2.5950000e+001
  1.4195000e+002 -2.4840000e+001
  1.4697000e+002 -2.4610000e+001
  1.5194000e+002 -2.6730000e+001
  1.5696000e+002 -2.4770000e+001
  1.6195000e+002 -2.7550000e+001
  1.6694000e+002 -3.3490000e+001
  1.7194000e+002 -2.8930000e+001
  1.7694000e+002 -2.3660000e+001
 -1.7805000e+002 -2.2460000e+001
 -1.7304000e+002 -2.6000000e+001
 -1.6804000e+002 -3.1080000e+001
 -1.6302000e+002 -2.7750000e+001
 -1.5804000e+002 -2.8640000e+001
 -1.5302000e+002 -2.8680000e+001
 -1.4804000e+002 -2.7830000e+001
 -1.4304000e+002 -2.6310000e+001
 -1.3806000e+002 -2.3980000e+001
 -1.3305000e+002 -2.3780000e+001
 -1.2802000e+002 -2.2050000e+001
 -1.2303000e+002 -2.2060000e+001
 -1.1803000e+002 -2.3490000e+001
 -1.1302000e+002 -2.3150000e+001
 -1.0802000e+002 -2.1680000e+001
 -1.0304000e+002 -2.1600000e+001
 -9.8040000e+001 -2.0280000e+001
 -9.3030000e+001 -1.9420000e+001
 -8.8050000e+001 -1.8810000e+001
 -8.3050000e+001 -1.8080000e+001
 -7.8040000e+001 -1.8270000e+001
 -7.3010000e+001 -1.7670000e+001
 -6.8010000e+001 -1.7110000e+001
 -6.3050000e+001 -1.6780000e+001
 -5.8040000e+001 -1.6200000e+001
 -5.3060000e+001 -1.6140000e+001
 -4.8040000e+001 -1.6180000e+001
 -4.3040000e+001 -1.6700000e+001
 -3.8010000e+001 -1.7540000e+001
 -3.3020000e+001 -1.8760000e+001
 -2.8040000e+001 -2.0350000e+001
 -2.3020000e+001 -2.2880000e+001
 -1.8040000e+001 -2.4700000e+001
 -1.3060000e+001 -2.4300000e+001
 -8.0500000e+000 -2.2700000e+001
 -3.0900000e+000 -2.1940000e+001
