NaN     -25.0
0.78	-23.60351563
2.51	-23.43457031
4.67	-23.42871094
6.84	-23.33984375
9.01	-23.38769531
11.18	-23.53222656
13.33	-23.48046875
15.5	-23.58007813
17.67	-23.67480469
19.85	-23.75292969
22.02	-23.89453125
24.17	-24.08007813
26.34	-24.42285156
28.55	-24.57519531
30.7	-24.86621094
32.85	-25.09667969
35	-25.37109375
37.15	-25.7421875
39.3	-26.08886719
41.47	-26.296875
43.64	-26.75585938
45.79	-27.14550781
47.96	-27.64941406
50.14	-28.109375
52.29	-28.51953125
54.46	-28.89355469
56.63	-29.46777344
58.78	-30.0078125
60.93	-30.46289063
63.1	-31.02050781
65.27	-31.57714844
67.42	-32.08398438
69.57	-32.62109375
71.72	-33.27929688
73.9	-33.88085938
76.07	-34.3125
78.24	-35.20898438
80.41	-35.49414063
82.58	-36.25390625
85	-36.82421875
87.28	-37.22265625
89.43	-37.83007813
91.6	-38.26953125
93.77	-38.99804688
95.92	-39.70507813
98.07	-39.85351563
100.24	-40.62695313
102.68	-41.1796875
104.83	-41.484375
107	-42.25195313
109.17	-42.37890625
111.34	-43.41992188
113.51	-43.62890625
115.68	-44.50195313
117.85	-45.20117188
120.02	-45.05664063
122.19	-46.42773438
124.38	-47.71875
126.56	-48.19726563
128.72	-49.54492188
130.87	-50.33203125
133.05	-51.046875
135.24	-51.00195313
137.41	-52.14648438
139.58	-51.53515625
141.73	-50.69726563
143.88	-52.07226563
146.05	-50.75390625
148.23	-50.07617188
150.4	-49.43554688
152.55	-49.62695313
154.7	-51.50195313
156.85	-52.42773438
159.02	-52.08203125
161.17	-52.73046875
163.34	-55.92773438
165.51	-57.95507813
167.68	-68.765625
169.83	-65.05859375
171.98	-170.859375
174.15	-65.53125
176.33	-75.5546875
178.5	-74.02734375
180.67	-65.6953125
182.84	-64.1640625
185.01	-58.96875
187.18	-58.61914063
189.35	-57.0625
191.53	-53.43164063
193.72	-52.21679688
195.89	-51.33984375
198.06	-49.85351563
200.24	-48.52539063
202.38	-47.89648438
204.56	-48.140625
206.73	-47.54296875
208.9	-47.515625
211.05	-47.7890625
213.22	-47.828125
215.39	-48.15429688
217.56	-49.26953125
219.73	-48.73242188
221.88	-49.3046875
224.05	-48.91796875
226.22	-49.04101563
228.4	-49.04492188
230.54	-49.17382813
232.72	-48.140625
234.87	-48.6328125
237.02	-47.10742188
239.17	-46.96679688
241.34	-47.22265625
243.51	-46.50976563
245.68	-46.08789063
247.85	-45.48632813
250.02	-44.53125
252.19	-43.89257813
254.36	-43.30273438
256.54	-42.80078125
258.71	-42.03515625
260.88	-41.40625
263.03	-40.9921875
265.18	-40.25976563
267.33	-39.68164063
269.5	-39.04296875
271.67	-38.20898438
273.84	-37.70898438
276.01	-37.13476563
278.18	-36.23632813
280.36	-35.62695313
282.53	-35.09179688
284.7	-34.36523438
286.85	-33.74609375
289.02	-32.98828125
291.19	-32.37109375
293.34	-31.76757813
295.49	-31.38574219
297.66	-30.69628906
299.84	-30.16210938
301.98	-29.61035156
304.17	-29.12597656
306.35	-28.50195313
308.52	-28.10546875
310.67	-27.65136719
312.84	-27.2421875
314.99	-26.81640625
317.16	-26.43652344
319.33	-26.11523438
321.5	-25.77441406
323.68	-25.47460938
325.83	-25.13769531
328	-24.96679688
330.17	-24.70410156
332.34	-24.66015625
334.49	-24.42675781
336.66	-24.15820313
338.83	-24.11523438
341	-23.92773438
343.18	-23.83886719
345.35	-23.68457031
347.52	-23.63574219
349.69	-23.49902344
351.88	-23.50585938
354.05	-23.4609375
356.21	-23.46582031
358.17	-23.40429688
359.89	-23.43652344
360	-23.46972656

